ID,Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_EVI,MOD13Q1_061__250m_16_days_NDVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
REGION VI-WESTERN VISAYAS,10.72,122.56,2018-12-19,h30v07,4454.0,202.0,0.2106,0.3207,2066.0,0b0000100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-01-01,h30v07,4454.0,202.0,0.2333,0.5433,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-01-17,h30v07,4454.0,202.0,0.1787,0.2947,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-02-02,h30v07,4454.0,202.0,0.1747,0.3277,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-02-18,h30v07,4454.0,202.0,0.1613,0.3123,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-03-06,h30v07,4454.0,202.0,0.1534,0.314,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-03-22,h30v07,4454.0,202.0,0.2507,0.3784,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-04-07,h30v07,4454.0,202.0,0.1843,0.4392,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-04-23,h30v07,4454.0,202.0,0.2319,0.3423,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-05-09,h30v07,4454.0,202.0,0.1544,0.3176,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-05-25,h30v07,4454.0,202.0,0.1918,0.3177,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-06-10,h30v07,4454.0,202.0,0.1821,0.3467,3222.0,0b0000110010010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-06-26,h30v07,4454.0,202.0,0.1716,0.3522,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-07-12,h30v07,4454.0,202.0,0.239,0.3587,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-07-28,h30v07,4454.0,202.0,0.2776,0.4218,2517.0,0b0000100111010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-08-13,h30v07,4454.0,202.0,0.2371,0.3474,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-08-29,h30v07,4454.0,202.0,0.1579,0.2991,2066.0,0b0000100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-09-14,h30v07,4454.0,202.0,0.2564,0.4239,4170.0,0b0001000001001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-09-30,h30v07,4454.0,202.0,0.2272,0.3746,2446.0,0b0000100110001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-10-16,h30v07,4454.0,202.0,0.113,0.1349,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-11-01,h30v07,4454.0,202.0,0.1666,0.2934,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-11-17,h30v07,4454.0,202.0,0.2097,0.3667,35221.0,0b1000100110010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-12-03,h30v07,4454.0,202.0,0.1908,0.4145,36258.0,0b1000110110100010,0b10,"Pixel produced, but most probably cloudy",0b1000,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VI-WESTERN VISAYAS,10.72,122.56,2019-12-19,h30v07,4454.0,202.0,0.1257,0.1327,2066.0,0b0000100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-01-01,h30v07,4454.0,202.0,0.1771,0.3707,36258.0,0b1000110110100010,0b10,"Pixel produced, but most probably cloudy",0b1000,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-01-17,h30v07,4454.0,202.0,0.2406,0.3751,37982.0,0b1001010001011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b1,Yes
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-02-02,h30v07,4454.0,202.0,0.1447,0.3077,37982.0,0b1001010001011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b1,Yes
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-02-18,h30v07,4454.0,202.0,0.1479,0.2965,35221.0,0b1000100110010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-03-05,h30v07,4454.0,202.0,0.2394,0.3363,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-03-21,h30v07,4454.0,202.0,0.2331,0.3426,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-04-06,h30v07,4454.0,202.0,0.1728,0.3163,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-04-22,h30v07,4454.0,202.0,0.1879,0.2661,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-05-08,h30v07,4454.0,202.0,0.3614,0.4825,35221.0,0b1000100110010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-05-24,h30v07,4454.0,202.0,0.2101,0.3464,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-06-09,h30v07,4454.0,202.0,0.1881,0.2958,35294.0,0b1000100111011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-06-25,h30v07,4454.0,202.0,0.1933,0.3855,2449.0,0b0000100110010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-07-11,h30v07,4454.0,202.0,0.2766,0.4323,5150.0,0b0001010000011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-07-27,h30v07,4454.0,202.0,0.1591,0.3037,36262.0,0b1000110110100110,0b10,"Pixel produced, but most probably cloudy",0b1001,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-08-12,h30v07,4454.0,202.0,0.2323,0.3333,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-08-28,h30v07,4454.0,202.0,0.1739,0.3711,35221.0,0b1000100110010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-09-13,h30v07,4454.0,202.0,0.1593,0.364,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-09-29,h30v07,4454.0,202.0,0.199,0.2984,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-10-15,h30v07,4454.0,202.0,0.247,0.5846,35294.0,0b1000100111011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-10-31,h30v07,4454.0,202.0,0.1388,0.2818,36330.0,0b1000110111101010,0b10,"Pixel produced, but most probably cloudy",0b1010,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-11-16,h30v07,4454.0,202.0,0.2401,0.3932,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-12-02,h30v07,4454.0,202.0,0.1911,0.3613,35221.0,0b1000100110010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VI-WESTERN VISAYAS,10.72,122.56,2020-12-18,h30v07,4454.0,202.0,0.2116,0.3056,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VI-WESTERN VISAYAS,10.72,122.56,2021-01-01,h30v07,4454.0,202.0,0.1361,0.2274,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-01-01,h30v07,4646.0,909.0,0.0925,0.3063,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-01-17,h30v07,4646.0,909.0,0.2195,0.3729,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-02-02,h30v07,4646.0,909.0,0.0708,0.6367,35221.0,0b1000100110010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-02-18,h30v07,4646.0,909.0,0.1822,0.2636,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-03-05,h30v07,4646.0,909.0,0.1547,0.3082,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-03-21,h30v07,4646.0,909.0,0.2468,0.3821,35221.0,0b1000100110010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-04-06,h30v07,4646.0,909.0,0.1953,0.3632,34961.0,0b1000100010010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-04-22,h30v07,4646.0,909.0,0.1922,0.3224,2446.0,0b0000100110001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-05-08,h30v07,4646.0,909.0,0.2177,0.3771,35222.0,0b1000100110010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-05-24,h30v07,4646.0,909.0,0.175,0.2755,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-06-09,h30v07,4646.0,909.0,0.2076,0.3883,35222.0,0b1000100110010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-06-25,h30v07,4646.0,909.0,0.2008,0.3456,2446.0,0b0000100110001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-07-11,h30v07,4646.0,909.0,0.1808,0.3542,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-07-27,h30v07,4646.0,909.0,0.1448,0.2325,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-08-12,h30v07,4646.0,909.0,0.1504,0.2363,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-08-28,h30v07,4646.0,909.0,0.2181,0.4261,2518.0,0b0000100111010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION VII-CENTRAL VISAYAS,10.32,123.9,2016-09-13,h30v07,4646.0,909.0,0.2149,0.392,35222.0,0b1000100110010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
